[-0.00098053 -0.05160702 -0.00482875],[ 0.04798888 -0.06810607  0.03379783],[ 0.00482466 -0.05462389  0.00033944],[-0.09296166 -0.01759497 -0.03040999],[-0.02680517  0.04160986  0.01196334],[-0.0036885   0.04052905  0.0415193 ],[-0.01281731  0.04555672 -0.02707083],[ 0.06687902  0.15855496 -0.07678622],[ 0.07287606  0.08894029 -0.05959264],[ 0.03817208  0.04453561 -0.03216963],[0.13203473 0.04987309 0.04426907],[ 0.12564601  0.04360236 -0.00945814],[ 0.18628839  0.05665112 -0.04710542],[ 0.19965545  0.15563496 -0.06906383],[ 0.12559458  0.1299677  -0.0432885 ],[0.10126563 0.0965762  0.01066606],[0.19375359 0.10532915 0.08496023],[0.21164551 0.11014564 0.14603194],[0.14975654 0.11060064 0.08635964],[0.1434148  0.02184293 0.02606463]
[ 0.86924543  0.99620324 -1.        ],[ 0.83810972  1.         -1.        ],[ 0.8810042  1.        -1.       ],[ 0.82127264  1.         -1.        ],[ 0.83476326  1.         -0.98582908],[ 0.84921494  1.         -1.        ],[ 0.85128686  1.         -1.        ],[ 0.82706627  1.         -1.        ],[ 0.83892817  1.         -1.        ],[ 0.77360799  1.         -1.        ],[ 0.77468899  0.97193748 -1.        ],[ 0.87117144  0.94845967 -1.        ],[ 0.85969764  1.         -1.        ],[ 0.95100496  1.         -1.        ],[ 0.90827562  0.96012805 -1.        ],[ 0.95090317  0.98056246 -1.        ],[ 1.          0.97708506 -1.        ],[ 1.  1. -1.],[ 1.          0.98741918 -1.        ],[ 1.  1. -1.]
[ 0.99098621  0.91317638 -1.        ],[ 0.95391689  0.88475922 -0.97227015],[ 0.89737171  0.8903121  -0.97344467],[ 0.90923241  0.92701683 -0.95721577],[ 0.95973519  0.92109929 -0.89572076],[ 0.95557401  0.96358691 -0.88067251],[ 0.87145859  0.94457321 -0.82711546],[ 0.99110284  0.93253615 -0.77036899],[ 0.975408    0.94317205 -0.78798171],[ 0.9621763   0.94986255 -0.7847879 ],[ 0.97695967  1.         -0.85124272],[ 0.94384095  1.         -0.83079897],[ 0.93992006  1.         -0.70499705],[ 0.94646049  1.         -0.64559024],[ 0.89931164  1.         -0.59290086],[ 0.91074041  1.         -0.5285728 ],[ 0.85877685  0.97631966 -0.52873593],[ 0.9344286   1.         -0.42168552],[ 1.          0.92697394 -0.40698378],[ 1.          0.92335224 -0.40469748]
[ 1.          0.90394607 -1.        ],[ 0.95731958  0.87462673 -0.93271136],[ 0.91533944  0.91267249 -0.86253641],[ 0.86757033  0.90496687 -0.88661403],[ 0.92284649  0.9291985  -0.84232136],[ 0.88730225  0.91240051 -0.76102753],[ 1.         0.8950017 -0.6597947],[ 1.          0.87339486 -0.64212771],[ 1.          0.89242993 -0.64106445],[ 0.95545918  0.93932434 -0.68827934],[ 0.93789805  1.         -0.69563667],[ 0.91534668  1.         -0.64722557],[ 0.8134815   0.96669579 -0.57819006],[ 0.79466852  0.93630842 -0.55039645],[ 0.85095141  0.96170367 -0.51799936],[ 0.88315983  1.         -0.54983051],[ 0.88805442  1.         -0.51023816],[ 0.94527736  1.         -0.49126876],[ 0.9601437   0.97637182 -0.52351555],[ 1.          1.         -0.62433392]
[ 1.          1.         -0.95073088],[ 0.99183462  0.99827533 -0.92421552],[ 0.92862138  0.90703148 -0.91459593],[ 0.90238011  0.88231038 -0.86824689],[ 0.93601404  0.92601843 -0.88798479],[ 0.88914349  1.         -0.89755258],[ 0.87093998  0.93623825 -0.86409687],[ 0.8908512   0.99655542 -0.8385185 ],[ 0.84815851  0.93401673 -0.87611234],[ 0.84481558  0.85714022 -0.8205428 ],[ 0.86266097  0.86023352 -0.77005718],[ 0.85901345  0.87410003 -0.80523942],[ 0.87364669  0.93820082 -0.83752707],[ 0.8701644   0.97639503 -0.80174801],[ 0.85215808  0.99905682 -0.75906824],[ 0.87325466  0.89231407 -0.80062113],[ 0.8810992   0.89340742 -0.84674725],[ 0.9683008   0.93980462 -0.89242251],[ 1.          0.88925307 -0.84589043],[ 1.          0.91760104 -0.85728734]
[ 1.          1.         -0.94616996],[ 1.          1.         -0.93838406],[ 1.          1.         -0.88646928],[ 1.          1.         -0.93876669],[ 1.          1.         -0.93754796],[ 1.          1.         -0.95039939],[ 1.          0.99197743 -0.94154041],[ 1.          1.         -0.97136022],[ 1.  1. -1.],[ 1.          0.98359247 -1.        ],[ 1.          0.88353272 -0.97821573],[ 1.          0.84078784 -0.99935343],[ 0.98541415  0.80659292 -1.        ],[ 1.          0.84975673 -0.96157896],[ 1.          0.86864118 -0.9813119 ],[ 1.          0.92577328 -0.92656024],[ 1.          0.98206399 -0.9514577 ],[ 1.          0.91808727 -0.98182014],[ 1.          0.9250554  -0.90248901],[ 1.          0.88786356 -0.89925814]
[ 1.          0.98761961 -1.        ],[ 1.          1.         -0.99887852],[ 1.          1.         -0.97389779],[ 1.          1.         -0.96887862],[ 1.          1.         -0.88721697],[ 1.         1.        -0.8009161],[ 1.          1.         -0.81378743],[ 1.          1.         -0.77992379],[ 1.          1.         -0.71970796],[ 1.          1.         -0.73293673],[ 1.          1.         -0.79360898],[ 1.          1.         -0.74542503],[ 1.          1.         -0.78367534],[ 1.          1.         -0.74886448],[ 1.          1.         -0.75741768],[ 1.          1.         -0.80173891],[ 1.          1.         -0.78384617],[ 1.          1.         -0.70023575],[ 1.         1.        -0.7757269],[ 1.          1.         -0.67538872]
[ 0.97730863  0.98618006 -0.97903187],[ 0.99857736  0.98202831 -0.92290869],[ 1.          0.91062829 -0.93057744],[ 1.          0.81651208 -0.81591779],[ 0.93760304  0.86237714 -0.83961344],[ 0.98015145  0.79471092 -0.82568153],[ 1.          0.80091532 -0.79621585],[ 1.          0.79776551 -0.88692455],[ 1.          0.82498028 -0.88963404],[ 1.          0.81262968 -0.89759357],[ 1.          0.81550778 -0.8748057 ],[ 1.          0.72465445 -0.85899604],[ 1.          0.73724677 -0.88367732],[ 1.          0.74482356 -1.        ],[ 1.          0.77196866 -1.        ],[ 1.          0.78198444 -1.        ],[ 0.97877791  0.85219835 -1.        ],[ 0.95991515  0.82841134 -1.        ],[ 0.87487965  0.92274566 -1.        ],[ 0.82733353  0.93637322 -1.        ]
[ 1.          1.         -0.99625274],[ 1.          0.97730213 -0.99415052],[ 1.          0.96840134 -0.8445138 ],[ 1.          1.         -0.91539674],[ 1.          1.         -0.82435484],[ 1.          1.         -0.76503897],[ 1.          1.         -0.77894937],[ 1.          0.96346622 -0.80229618],[ 1.          0.86246724 -0.72020454],[ 1.          0.86111971 -0.71015403],[ 1.          0.82304402 -0.7391868 ],[ 1.          0.79763677 -0.81231778],[ 1.          0.92404948 -0.81941154],[ 1.          0.95847299 -0.90303336],[ 1.          0.92909417 -0.84502849],[ 0.9725835   0.9575297  -0.86691748],[ 0.90142849  0.97116438 -0.84443429],[ 0.90522523  0.92461346 -0.74400077],[ 0.88255256  0.9458143  -0.82809781],[ 0.91342239  0.96712031 -0.86424467]
[ 0.96904621  1.         -0.97291664],[ 0.97203156  1.         -0.99034665],[ 1.  1. -1.],[ 1.          1.         -0.95306431],[ 1.          1.         -0.99491269],[ 0.94186097  1.         -0.932744  ],[ 0.95966122  1.         -0.97736231],[ 0.99310866  1.         -1.        ],[ 0.9747297  1.        -1.       ],[ 0.96224755  1.         -1.        ],[ 1.  1. -1.],[ 0.96137674  1.         -0.99980724],[ 0.97653024  1.         -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 0.96676082  0.99337605 -0.98256901],[ 0.93521903  1.         -1.        ],[ 0.91447783  0.98122353 -1.        ],[ 0.94626068  0.95808004 -1.        ],[ 0.94728865  0.95596642 -1.        ],[ 0.99911538  0.93402631 -1.        ],[ 0.93374838  0.95254042 -1.        ],[ 0.89710171  0.98665343 -1.        ],[ 0.90983845  1.         -1.        ],[ 0.90709082  1.         -1.        ],[ 0.85208421  1.         -1.        ],[ 0.86045027  1.         -1.        ],[ 0.97271624  1.         -1.        ],[ 1.  1. -1.],[ 0.91284181  1.         -1.        ],[ 0.94334183  1.         -1.        ],[ 0.90892131  1.         -1.        ],[ 0.91012027  1.         -1.        ],[ 0.88045609  1.         -1.        ],[ 0.87505089  1.         -1.        ]
[ 0.97982015  0.91740099 -0.92765505],[ 0.971247    0.95870123 -0.85781275],[ 1.          0.93764012 -0.91528831],[ 1.          0.91605237 -0.88628155],[ 1.          0.85046054 -0.83468265],[ 1.          0.82957566 -0.78458469],[ 1.          0.81741311 -0.76694858],[ 1.          0.7477219  -0.77405217],[ 1.          0.69801903 -0.77454296],[ 1.          0.82395424 -0.79924379],[ 1.          0.81717457 -0.75688376],[ 1.          0.86746512 -0.81198868],[ 1.          0.87405312 -0.87046303],[ 1.          0.85989283 -0.96799566],[ 1.          0.81556712 -0.93310554],[ 1.          0.85225344 -0.86164289],[ 1.          0.85511926 -0.85571477],[ 1.          0.85902841 -0.90971426],[ 0.9740042   0.85104944 -0.84633395],[ 1.          0.86544441 -0.83210297]
[ 0.96168325  0.93153985 -1.        ],[ 0.95066984  0.95177645 -0.96634139],[ 0.88680771  0.95884254 -1.        ],[ 0.86605263  1.         -1.        ],[ 0.90051382  1.         -1.        ],[ 0.86543042  0.96712448 -0.9583504 ],[ 0.87364593  0.94555785 -0.9518407 ],[ 0.89904955  0.9732783  -0.86535297],[ 0.86047759  1.         -0.9062997 ],[ 0.82361819  0.98682351 -0.93757888],[ 0.72506117  0.98946072 -0.89811976],[ 0.67479763  1.         -0.96760461],[ 0.6266711   1.         -0.91691518],[ 0.6637728   1.         -0.97107997],[ 0.60470623  1.         -0.93901051],[ 0.64650517  1.         -0.86533343],[ 0.68641894  1.         -0.93382695],[ 0.62041981  1.         -0.98589634],[ 0.56514454  1.         -0.97635886],[ 0.55721271  1.         -0.9700056 ]
[ 1.         1.        -0.9706003],[ 1.         1.        -0.9852452],[ 0.9908145   1.         -0.95468988],[ 1.          1.         -0.95789361],[ 1.          1.         -0.88015976],[ 1.          1.         -0.84189345],[ 1.          1.         -0.85367136],[ 1.          1.         -0.86482508],[ 1.          0.91923426 -0.79135478],[ 1.          0.95390235 -0.77835946],[ 1.          0.95729269 -0.73525734],[ 1.          0.91990869 -0.78184469],[ 1.          0.88910618 -0.76734923],[ 1.          0.94386621 -0.72426268],[ 1.          0.94564112 -0.66540625],[ 1.          0.87686233 -0.60642095],[ 1.          0.85371801 -0.57075489],[ 1.          0.85019125 -0.58763456],[ 1.          0.82271261 -0.61684512],[ 1.          0.8243879  -0.60782611]
[ 1.  1. -1.],[ 0.963091  1.       -1.      ],[ 0.91741461  1.         -1.        ],[ 0.98329022  0.90887066 -1.        ],[ 1.          0.96632434 -1.        ],[ 1.          0.92924662 -1.        ],[ 1.          0.90900075 -1.        ],[ 1.         0.8883968 -1.       ],[ 0.96330357  0.85142329 -1.        ],[ 0.7977537   0.78521466 -1.        ],[ 0.78725063  0.7208401  -1.        ],[ 0.79003701  0.73311422 -1.        ],[ 0.80668359  0.76224806 -1.        ],[ 0.78790444  0.79865761 -1.        ],[ 0.7694912   0.72155428 -1.        ],[ 0.82160915  0.71082432 -1.        ],[ 0.84757712  0.70171517 -1.        ],[ 0.7592035   0.72782657 -1.        ],[ 0.69318078  0.80046377 -1.        ],[ 0.72923569  0.7574512  -1.        ]
[ 0.91015127  0.99427281 -0.96282639],[ 0.80241431  0.92670848 -0.93207461],[ 0.73878118  0.87507333 -1.        ],[ 0.77836647  0.76941638 -1.        ],[ 0.7899659   0.73702016 -1.        ],[ 0.79592156  0.7026761  -1.        ],[ 0.79744047  0.75976588 -0.94356757],[ 0.79746175  0.77407818 -0.83835603],[ 0.89897224  0.75527322 -0.84416754],[ 0.88735619  0.79180033 -0.82919803],[ 0.8432558   0.77725775 -0.87008782],[ 0.89935288  0.80355218 -0.85003186],[ 0.87977708  0.77741333 -0.86053414],[ 0.85141383  0.84344585 -0.83394543],[ 0.80315435  0.8050007  -0.86512621],[ 0.79439465  0.81791522 -0.76712228],[ 0.82084148  0.80734779 -0.85372817],[ 0.79972216  0.81500797 -0.84875973],[ 0.8106105   0.82327017 -0.89682861],[ 0.81923017  0.84586148 -0.95706069]
[ 0.96533672  1.         -0.85165433],[ 0.90425843  1.         -0.82774578],[ 0.94963625  1.         -0.85715874],[ 0.9708952   1.         -0.95360293],[ 0.99455128  1.         -0.99118805],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          1.         -0.95565315],[ 1.          1.         -0.89082538],[ 0.9505829   1.         -0.83907926],[ 0.9288038   1.         -0.79691717],[ 1.         1.        -0.7914359],[ 0.98807667  1.         -0.85795606],[ 0.95338741  1.         -0.78575219],[ 0.90129056  1.         -0.73911282],[ 0.88285013  1.         -0.80540812],[ 0.82674344  1.         -0.77908107],[ 0.86561928  1.         -0.79133184]
[ 0.98977427  0.98402879 -0.95142606],[ 0.89083426  1.         -0.97446903],[ 0.87262479  1.         -0.94505353],[ 0.8444248   1.         -0.89428149],[ 0.85045097  1.         -0.94940702],[ 0.90325594  1.         -1.        ],[ 0.80616648  1.         -0.92449606],[ 0.78975642  1.         -0.90416129],[ 0.77137898  1.         -0.94781708],[ 0.78250949  1.         -0.91447455],[ 0.77387236  1.         -0.92792731],[ 0.82256058  1.         -0.93530677],[ 0.82081165  1.         -1.        ],[ 0.72765335  1.         -1.        ],[ 0.70331442  1.         -1.        ],[ 0.75288657  1.         -1.        ],[ 0.71650819  1.         -1.        ],[ 0.75724845  1.         -1.        ],[ 0.66854147  1.         -1.        ],[ 0.68015564  1.         -1.        ]
[ 0.99937661  0.9783874  -1.        ],[ 0.94572737  0.92974194 -1.        ],[ 0.99468994  0.99364636 -0.99889556],[ 0.93099871  0.96907615 -0.99383408],[ 0.93129659  0.9776784  -1.        ],[ 0.93069801  0.96172745 -1.        ],[ 0.95258724  0.95905686 -1.        ],[ 1.          0.92506846 -1.        ],[ 1.          0.96201994 -1.        ],[ 1.          0.84134649 -0.95201753],[ 1.          0.93208902 -1.        ],[ 1.          0.97169977 -1.        ],[ 1.          0.98435514 -1.        ],[ 1.          0.95199423 -1.        ],[ 1.          0.98470986 -1.        ],[ 1.          0.87612511 -1.        ],[ 1.          0.87388944 -1.        ],[ 1.          0.90868588 -1.        ],[ 1.          0.86994215 -1.        ],[ 1.          0.83979778 -1.        ]
[ 1.          0.99938621 -1.        ],[ 0.9771826   0.96766925 -1.        ],[ 0.95832644  0.94603449 -1.        ],[ 0.94505232  0.84057623 -1.        ],[ 0.88663886  0.8534343  -1.        ],[ 0.84986295  0.78914375 -1.        ],[ 0.84809617  0.72912292 -0.96868276],[ 0.87855449  0.75946008 -0.98000439],[ 0.8501596   0.69303066 -0.98297632],[ 0.87275953  0.69345668 -0.98498254],[ 0.89601174  0.72227428 -0.93844307],[ 0.90953464  0.68070524 -0.91282443],[ 0.91248574  0.64507103 -0.94898827],[ 0.94532029  0.67741415 -0.93096419],[ 1.          0.61042062 -0.86971015],[ 1.          0.64161867 -0.87287503],[ 1.          0.67687312 -0.90515794],[ 1.          0.6121315  -0.85125206],[ 1.          0.63826536 -0.76807558],[ 0.96417153  0.55146401 -0.8098956 ]
[ 1.          1.         -0.99768805],[ 1.          0.95880476 -0.88978477],[ 1.          1.         -0.88815921],[ 1.         1.        -0.8740632],[ 1.          1.         -0.85381605],[ 1.          1.         -0.84635387],[ 1.          0.94644664 -0.8071087 ],[ 1.          0.91603597 -0.78745551],[ 1.          0.87718898 -0.70753141],[ 1.          0.84312885 -0.72120094],[ 1.          0.73119299 -0.75480142],[ 1.          0.77391042 -0.72291181],[ 1.          0.80234234 -0.71327217],[ 1.          0.8990393  -0.66513097],[ 1.          0.91590873 -0.56469693],[ 1.          0.90656404 -0.54969615],[ 1.          0.81607244 -0.57110859],[ 0.99979167  0.78120334 -0.56154749],[ 1.          0.74942777 -0.51681776],[ 0.92584784  0.78936465 -0.45695011]
[ 1.          0.9737686  -0.95902859],[ 0.90197095  1.         -0.95314833],[ 0.83408613  0.96869305 -0.93309178],[ 0.81892605  0.99669624 -0.93935156],[ 0.84707406  0.92254008 -0.92855861],[ 0.85830953  0.85278349 -0.874901  ],[ 0.97088237  0.85681271 -0.89272078],[ 0.94548374  0.87037858 -0.80440635],[ 0.92201943  0.79058331 -0.83641261],[ 0.90659182  0.79480023 -0.77460659],[ 0.88790332  0.7873141  -0.77580733],[ 0.95285512  0.73528717 -0.78339145],[ 0.93676099  0.70838634 -0.73339575],[ 0.93426968  0.68164229 -0.71751261],[ 1.          0.68976586 -0.71038128],[ 1.          0.69026687 -0.66480197],[ 1.          0.71905402 -0.65940494],[ 1.          0.70872323 -0.63329928],[ 1.         0.7333522 -0.5839197],[ 1.          0.69964052 -0.65612025]
[ 0.98844981  0.99512574 -1.        ],[ 1.          0.97750308 -1.        ],[ 0.89658057  1.         -0.99812072],[ 0.8658613   0.98565789 -1.        ],[ 0.91517146  0.97768953 -0.99421563],[ 0.85053577  0.93969194 -0.93529621],[ 0.87578065  1.         -0.96027967],[ 0.88358497  1.         -0.98929226],[ 0.82277395  0.99065884 -0.99422649],[ 0.81560439  0.91218164 -1.        ],[ 0.81004604  0.8197133  -1.        ],[ 0.89671563  0.75659712 -0.96866178],[ 0.96148382  0.78899466 -0.92920923],[ 0.929422    0.74818153 -0.90234429],[ 0.92346749  0.7208658  -0.94401484],[ 0.9784509   0.66402959 -0.94741179],[ 0.96810118  0.72006041 -0.96538381],[ 0.99685796  0.73797238 -0.94937865],[ 0.95877724  0.76938494 -0.90095128],[ 0.9536237   0.76610723 -0.81815973]
[ 1.  1. -1.],[ 1.          0.98484206 -1.        ],[ 0.96763952  0.88024174 -1.        ],[ 1.          0.84437374 -0.97164331],[ 1.          0.84769851 -0.91886826],[ 1.          0.86619707 -0.99475463],[ 1.          0.93891952 -0.9581839 ],[ 1.          0.88923481 -0.93748663],[ 0.99669394  0.88150517 -0.89586487],[ 1.          0.97568043 -0.91801458],[ 1.          1.         -0.87989196],[ 0.99331026  0.97891631 -0.89230572],[ 0.99572342  1.         -0.88991494],[ 1.          1.         -0.79281263],[ 1.          1.         -0.81842088],[ 1.          0.98852933 -0.86815067],[ 1.          0.96003332 -0.94098168],[ 1.          0.98084274 -0.95329422],[ 1.          0.91041078 -0.97376915],[ 1.          0.85003884 -1.        ]
[ 1.          1.         -0.96806597],[ 1.          1.         -0.99994414],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          0.98587535 -1.        ],[ 1.          0.95614098 -1.        ],[ 1.          0.99242227 -1.        ],[ 1.          0.94254216 -1.        ],[ 1.          0.89288383 -1.        ],[ 1.          0.93066544 -1.        ],[ 1.          0.89496368 -1.        ],[ 0.9955936   0.94308176 -1.        ],[ 1.          0.98755909 -1.        ],[ 1.  1. -1.],[ 0.93900703  0.99544224 -1.        ],[ 1.  1. -1.],[ 1.         0.9823256 -1.       ],[ 1.  1. -1.]
[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          1.         -0.97066055],[ 1.          1.         -0.86925011],[ 1.          1.         -0.87737671],[ 1.          1.         -0.86576041],[ 1.          1.         -0.83228359],[ 1.          1.         -0.83523816],[ 1.          1.         -0.83093908],[ 1.          1.         -0.87205096],[ 1.          1.         -0.88338475],[ 1.         1.        -0.9553336],[ 1.         1.        -0.9570638],[ 1.          1.         -0.92302673],[ 1.          1.         -0.90934562],[ 1.         1.        -0.9830154]
[ 1.         0.9201021 -1.       ],[ 1.          0.92826072 -0.96164023],[ 1.          0.85552461 -0.88518995],[ 1.          0.84372446 -0.87492856],[ 1.          0.71405068 -0.82481834],[ 1.          0.71988778 -0.88229881],[ 1.          0.72524317 -0.85510159],[ 1.          0.71195314 -0.72356275],[ 1.          0.70131861 -0.80563457],[ 1.          0.76099063 -0.7553973 ],[ 1.          0.72474605 -0.76315239],[ 1.          0.73683944 -0.77501065],[ 1.          0.74575488 -0.7832011 ],[ 1.          0.75486802 -0.82943131],[ 1.          0.80797595 -0.88993444],[ 1.          0.86588428 -0.90081446],[ 1.          0.88903766 -0.8385548 ],[ 1.          0.88904643 -0.88037265],[ 1.          0.91009772 -0.93594158],[ 1.          0.81688182 -1.        ]
[ 0.90915803  0.91072407 -1.        ],[ 0.91256287  0.91003621 -1.        ],[ 0.86876924  0.91519735 -1.        ],[ 0.8396069   0.98162699 -1.        ],[ 0.75082629  1.         -1.        ],[ 0.6823137  0.9791482 -1.       ],[ 0.7202051   0.95040825 -1.        ],[ 0.68777654  0.93903332 -1.        ],[ 0.66250769  0.86798379 -1.        ],[ 0.67523592  0.76675855 -1.        ],[ 0.68193472  0.8275796  -1.        ],[ 0.7045649  0.894678  -1.       ],[ 0.67066715  0.88594129 -1.        ],[ 0.60338377  0.84087205 -1.        ],[ 0.63683617  0.87240801 -1.        ],[ 0.59876699  0.86052306 -1.        ],[ 0.55878405  0.88079337 -1.        ],[ 0.63336932  0.81570681 -1.        ],[ 0.71260138  0.81990082 -1.        ],[ 0.66743835  0.86239022 -1.        ]
[ 0.92706903  0.99794413 -0.99843353],[ 0.89336042  1.         -0.94535069],[ 0.88901198  0.95769735 -0.90790198],[ 0.87004887  0.96073657 -0.96725465],[ 0.85344322  0.96671207 -0.90039562],[ 0.78135781  1.         -0.864461  ],[ 0.79556354  0.9778087  -0.89869484],[ 0.81915423  1.         -1.        ],[ 0.82096256  1.         -0.944641  ],[ 0.86334979  0.96080835 -0.97382474],[ 0.870541    0.96887718 -0.96191202],[ 0.88804356  0.95699115 -0.97998847],[ 0.88363909  0.9480443  -0.88694382],[ 0.91843364  0.89056314 -0.87226328],[ 0.83375076  0.95505189 -0.88472677],[ 0.80132224  1.         -0.85403915],[ 0.74860978  1.         -0.82083275],[ 0.75884435  1.         -0.92143009],[ 0.81607091  1.         -0.89469008],[ 0.87101314  1.         -0.86795161]
[ 0.94282327  1.         -0.9623153 ],[ 0.94388219  0.99981559 -0.88180701],[ 0.96105857  1.         -0.98217321],[ 0.92505944  0.97755537 -0.87746128],[ 0.87235081  0.99222785 -0.88144478],[ 0.93752811  1.         -0.91938187],[ 0.88705762  1.         -0.86962653],[ 0.8480357   1.         -0.90350708],[ 0.94648879  1.         -0.87413314],[ 0.91947302  1.         -1.        ],[ 0.9419056  1.        -1.       ],[ 0.95617785  0.99965202 -1.        ],[ 0.96815503  0.98994342 -1.        ],[ 1.         0.8819782 -1.       ],[ 0.9860839   0.89922092 -0.98419405],[ 1.         0.9815658 -1.       ],[ 1.          0.96581377 -0.97101183],[ 1.          1.         -0.92888877],[ 1.          1.         -0.92517477],[ 1.          1.         -0.95597809]
[ 0.99102081  1.         -0.98835089],[ 1.          1.         -0.94036127],[ 0.9943205   1.         -0.91489252],[ 1.          1.         -0.94037086],[ 1.          1.         -0.90994156],[ 1.          0.94485576 -0.94750108],[ 1.          1.         -0.98429758],[ 1.          1.         -0.98135284],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          0.97091306 -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          0.94246145 -0.99545395],[ 1.          0.94873665 -0.99993174],[ 0.95874293  0.93302253 -0.96382312],[ 0.9750428   0.91496143 -0.97224591],[ 1.          0.81210621 -0.94069227],[ 1.          0.7998505  -0.91846754]
[ 1.          1.         -0.88576316],[ 0.99127684  1.         -0.92483741],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.97013744  1.         -1.        ],[ 0.9108633   1.         -0.93287038],[ 0.9935042   1.         -0.88938882],[ 0.94888041  1.         -0.92055738],[ 0.95040051  1.         -0.95745237],[ 0.94088997  1.         -1.        ],[ 0.86244632  1.         -0.93569022],[ 0.84618878  1.         -0.9223113 ],[ 0.90127483  1.         -0.87167104],[ 0.89018721  1.         -0.79234302],[ 0.88826583  1.         -0.8013523 ],[ 0.92852299  1.         -0.88478032],[ 0.95087988  1.         -0.87705727],[ 0.96577323  1.         -0.9147719 ],[ 1.          1.         -0.94014798],[ 1.  1. -1.]
[ 0.94345646  1.         -1.        ],[ 0.97280444  1.         -1.        ],[ 0.92393212  1.         -1.        ],[ 0.93630617  1.         -1.        ],[ 0.97403323  1.         -1.        ],[ 1.         1.        -0.9648287],[ 1.          1.         -0.95417382],[ 1.          1.         -0.87670115],[ 1.          1.         -0.85572767],[ 1.         1.        -0.8028618],[ 1.          1.         -0.79464268],[ 1.          1.         -0.87604573],[ 1.          1.         -0.87000528],[ 1.          1.         -0.87188221],[ 1.          1.         -0.78874666],[ 1.          1.         -0.86420808],[ 1.          1.         -0.78769424],[ 1.          1.         -0.79638572],[ 1.          1.         -0.81684698],[ 1.          1.         -0.85476362]
[ 0.94636955  1.         -0.95939476],[ 0.97857081  1.         -0.99758383],[ 1.         1.        -0.9146319],[ 1.          1.         -0.88806917],[ 1.          1.         -0.88720213],[ 1.          1.         -0.89313691],[ 1.          1.         -0.86953768],[ 1.          1.         -0.98819511],[ 1.          1.         -0.96644282],[ 1.         1.        -0.9997806],[ 1.          1.         -0.99499752],[ 1.          1.         -0.93459672],[ 1.          1.         -0.96439882],[ 1.          0.98790344 -0.999688  ],[ 1.          0.87988863 -1.        ],[ 1.          0.89887364 -0.98448558],[ 1.          0.97571603 -0.96108535],[ 1.          1.         -0.94937344],[ 1.         1.        -0.9349179],[ 1.          1.         -0.96407784]
[ 0.95800222  1.         -1.        ],[ 0.8782101   1.         -0.90153309],[ 0.98622006  1.         -0.87762011],[ 0.9702617   1.         -0.88235226],[ 0.98604398  1.         -0.84120988],[ 0.97586162  0.97035094 -0.89850972],[ 1.          1.         -0.90691334],[ 1.         1.        -0.9307675],[ 1.          0.94250296 -0.96876125],[ 1.          0.91113186 -1.        ],[ 0.99346558  0.90935753 -0.97864888],[ 0.92065406  0.86268304 -1.        ],[ 0.96796177  0.89640451 -1.        ],[ 1.          0.91039509 -1.        ],[ 1.          0.94360369 -1.        ],[ 0.99953388  0.86337579 -1.        ],[ 0.97970758  0.88762639 -1.        ],[ 0.97957162  0.7775912  -1.        ],[ 0.91660607  0.82620089 -1.        ],[ 0.87450313  0.74262403 -1.        ]
[ 0.94696236  0.96658232 -1.        ],[ 0.93414652  1.         -1.        ],[ 0.963098  1.       -1.      ],[ 0.92147925  1.         -1.        ],[ 1.  1. -1.],[ 1.         1.        -0.9555593],[ 1.          1.         -0.99479962],[ 0.98919604  1.         -1.        ],[ 1.          1.         -0.99407449],[ 1.         1.        -0.9862069],[ 1.          1.         -0.95830259],[ 1.          1.         -0.94469564],[ 1.          1.         -0.90463635],[ 1.          1.         -0.84360492],[ 1.          1.         -0.76953698],[ 1.          1.         -0.81056196],[ 1.          1.         -0.79708052],[ 1.          1.         -0.87164105],[ 1.          1.         -0.89711903],[ 1.          1.         -0.84315335]
