Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-02-13 11:44:03.474303: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-13 11:44:08.675258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30977 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:18:00.0, compute capability: 7.0
2024-02-13 11:44:17.836456: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_episodes=10, num_swarm_obs_intervals=10, swarm_obs_interval_length=60, train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 10
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 60 Number of Observations in each Interval  = 600  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 10 Episodes x 600 Observations per Episode  = 300000 Function Evaluations

num_actions: 5
Episode#11049 Reward:-3.7044615522027016
Episode#11050 Reward:-4.238272666931152
Episode#11051 Reward:-4.824745183694176
Episode#11052 Reward:-5.7031024550960865
Episode#11053 Reward:-5.465148448944092
Episode#11054 Reward:-5.390754222869873
Episode#11055 Reward:-9.909786530586643
Episode#11056 Reward:-3.572826367933885
Episode#11057 Reward:-2.959564547170885
Episode#11058 Reward:-6.81843461331141
Episode#11059 Reward:-5.137607574462891
Episode#11060 Reward:-3.4507517777383327
Episode#11061 Reward:-4.873972757719457
Episode#11062 Reward:-3.516977548599243
Episode#11063 Reward:-2.766617825254798
Episode#11064 Reward:-3.4277790545020252
Episode#11065 Reward:-2.9159705836791545
Episode#11066 Reward:-3.8547208309173584
Episode#11067 Reward:-4.55229264497757
Episode#11068 Reward:-5.149004757404327
Episode#11069 Reward:-6.911937537859956
Episode#11070 Reward:-5.29978284239769
Episode#11071 Reward:-2.1767740362120094
Episode#11072 Reward:-2.4482047117780894
Episode#11073 Reward:-1.9544507525861263
Episode#11074 Reward:-4.212763097137213
Episode#11075 Reward:-3.679045232012868
Episode#11076 Reward:-4.429802441038191
Episode#11077 Reward:-3.9492076290771365
Episode#11078 Reward:-5.0773915797472
Episode#11079 Reward:-3.5331273315969156
Episode#11080 Reward:-2.557796200296252
Episode#11081 Reward:-3.4330698302437668
Episode#11082 Reward:-2.7167238676920533
Episode#11083 Reward:-1.785549195134081
Episode#11084 Reward:-3.990871489048004
Episode#11085 Reward:-2.4502512188628316
Episode#11086 Reward:-3.9697545915842056
Episode#11087 Reward:-3.250434398651123
Episode#11088 Reward:-3.5825432501733303
Episode#11089 Reward:-6.039087310433388
Episode#11090 Reward:-4.2017859145998955
Episode#11091 Reward:-9.742862939834595
Episode#11092 Reward:-4.600128406833392
Episode#11093 Reward:-3.6444469136185944
Episode#11094 Reward:-6.13115524340202
Episode#11095 Reward:-1.8247318188659847
Episode#11096 Reward:-2.458166834374424
Episode#11097 Reward:-5.2819365253672
Episode#11098 Reward:-6.219752602279186
Episode#11099 Reward:-6.506052315235138
Episode#11100 Reward:-3.10098684579134
Episode#11101 Reward:-4.869877704331884
Episode#11102 Reward:-5.997963415982667
Episode#11103 Reward:-2.3677018247544765
Episode#11104 Reward:-3.0955777168273926
Episode#11105 Reward:-5.552404761314392
Episode#11106 Reward:-4.100686073303223
Episode#11107 Reward:-3.822375612333417
Episode#11108 Reward:-6.663400232268032
Episode#11109 Reward:-3.5678338278084993
Episode#11110 Reward:-5.359102249145508
Episode#11111 Reward:-5.5954648638144135
Episode#11112 Reward:-2.925179144089725
Episode#11113 Reward:-6.40019416809082
Episode#11114 Reward:-5.579386055469513
Episode#11115 Reward:-6.034363031387329
Episode#11116 Reward:-4.4052654965780675
Episode#11117 Reward:-4.508944133296609
Episode#11118 Reward:-4.661108064479777
Episode#11119 Reward:-5.629563212394714
Episode#11120 Reward:-3.1594575867056847
Episode#11121 Reward:-2.1308334195055068
Episode#11122 Reward:-3.188775658607483
Episode#11123 Reward:-9.963831486878917
Episode#11124 Reward:-3.4387081253225915
Episode#11125 Reward:-2.957121731247753
Episode#11126 Reward:-3.8505957960151136
Episode#11127 Reward:-4.967765241861343
Episode#11128 Reward:-9.925399780273438
Episode#11129 Reward:-4.381122246384621
Episode#11130 Reward:-9.281159400939941
Episode#11131 Reward:-6.131634593009949
Episode#11132 Reward:-5.29673673940124
Episode#11133 Reward:-11.555845854744064
Episode#11134 Reward:-6.955330848693848
Episode#11135 Reward:-2.8686939496546984
Episode#11136 Reward:-4.346330763624792
Episode#11137 Reward:-4.174870468210429
Episode#11138 Reward:-3.0825122073292732
Episode#11139 Reward:-4.515875339508057
Episode#11140 Reward:-6.906436324119568
Episode#11141 Reward:-4.134393289685249
Episode#11142 Reward:-5.12138887681067
Episode#11143 Reward:-4.1892012329772115
Episode#11144 Reward:-6.060219603750511
Episode#11145 Reward:-5.96289194226847
Episode#11146 Reward:-2.853461518883705
Episode#11147 Reward:-4.136039721546695
Episode#11148 Reward:-3.4037676826119423
Episode#11149 Reward:-2.7305932440795004
Episode#11150 Reward:-3.0251950630918145
Episode#11151 Reward:-4.567883014678955
Episode#11152 Reward:-3.6195976734161377
Episode#11153 Reward:-3.7892786503070965
Episode#11154 Reward:-2.1448640121961944
Episode#11155 Reward:-3.6088855862617493
Episode#11156 Reward:-5.846584320068359
Episode#11157 Reward:-3.000641414662823
Episode#11158 Reward:-5.0346763464986
Episode#11159 Reward:-2.2915950743481517
Episode#11160 Reward:-4.146565428702161
Episode#11161 Reward:-6.318530029268004
Episode#11162 Reward:-2.55293607711792
Episode#11163 Reward:-3.3747551441192627
Episode#11164 Reward:-3.9828884601593018
Episode#11165 Reward:-5.446473404765129
Episode#11166 Reward:-4.3347778813913465
Episode#11167 Reward:-3.85951896966435
Episode#11168 Reward:-4.623248026706278
Episode#11169 Reward:-3.1113194855861366
Episode#11170 Reward:-5.249795216135681
Episode#11171 Reward:-3.7917667627334595
Episode#11172 Reward:-5.537584662437439
Episode#11173 Reward:-4.755327041493729
Episode#11174 Reward:-4.051804203772917
Episode#11175 Reward:-3.3715376649051905
Episode#11176 Reward:-6.844997406005859
Episode#11177 Reward:-3.7512126211076975
Episode#11178 Reward:-5.850395202636719
Episode#11179 Reward:-2.53482807520777
Episode#11180 Reward:-3.0295543717220426
Episode#11181 Reward:-3.5453967452049255
Episode#11182 Reward:-3.346169088035822
Episode#11183 Reward:-2.5566722583025694
Episode#11184 Reward:-2.641839884221554
Episode#11185 Reward:-2.9098139139823616
Episode#11186 Reward:-4.641219592289417
Episode#11187 Reward:-4.23089474439621
Episode#11188 Reward:-3.7493663535569794
Episode#11189 Reward:-3.1089716400019825
Episode#11190 Reward:-2.1684996890835464
Episode#11191 Reward:-4.639313697814941
Episode#11192 Reward:-4.5151002407073975
Episode#11193 Reward:-15.515427187216119
Episode#11194 Reward:-4.668455958366394
Episode#11195 Reward:-8.053211931569535
Episode#11196 Reward:-3.8985854191705585
Episode#11197 Reward:-3.9587290585041046
Episode#11198 Reward:-5.839125520549715
Episode#11199 Reward:-6.219453754136339
step = 11200: loss = 8.122561121126637e-05
Episode#11200 Reward:-4.221127063618042
Episode#11201 Reward:-12.783265590667725
Episode#11202 Reward:-3.4528176337480545
Episode#11203 Reward:-2.929831243083754
Episode#11204 Reward:-3.2983092018403113
Episode#11205 Reward:-4.034475644977306
Episode#11206 Reward:-7.206066878512502
Episode#11207 Reward:-2.6317400329280645
Episode#11208 Reward:-4.506865014089271
Episode#11209 Reward:-2.5753778275102377
Episode#11210 Reward:-2.8920599806588143
Episode#11211 Reward:-3.6455839835107327
Episode#11212 Reward:-2.9631901937536895
Episode#11213 Reward:-4.3607213497161865
Episode#11214 Reward:-5.040948316454887
Episode#11215 Reward:-5.286534607410431
Episode#11216 Reward:-3.5121805667877197
Episode#11217 Reward:-4.0513958521187305
Episode#11218 Reward:-4.59495735168457
Episode#11219 Reward:-4.557235676985783
Episode#11220 Reward:-5.027623371919617
Episode#11221 Reward:-7.643071066588163
Episode#11222 Reward:-4.783197402954102
Episode#11223 Reward:-6.613502821652219
Episode#11224 Reward:-6.433938503265381
Episode#11225 Reward:-2.4453470706939697
Episode#11226 Reward:-2.1602566197816486
Episode#11227 Reward:-2.0028049419634044
Episode#11228 Reward:-8.826178845658433
Episode#11229 Reward:-6.763011932373047
Episode#11230 Reward:-5.248782170587219
Episode#11231 Reward:-5.687475809827447
Episode#11232 Reward:-3.2724458035081625
Episode#11233 Reward:-3.454058584466111
Episode#11234 Reward:-3.5750434689689428
Episode#11235 Reward:-7.403540253639221
Episode#11236 Reward:-5.300150142982602
Episode#11237 Reward:-5.052252741414122
Episode#11238 Reward:-4.88902473449707
Episode#11239 Reward:-8.086237907409668
Episode#11240 Reward:-5.320376873016357
Episode#11241 Reward:-7.616793276392855
Episode#11242 Reward:-5.225896835327148
Episode#11243 Reward:-6.1538068652153015
Episode#11244 Reward:-5.629168808460236
Episode#11245 Reward:-4.194924592971802
Episode#11246 Reward:-5.747644424438477
Episode#11247 Reward:-7.44575572013855
Episode#11248 Reward:-8.573095604777336
Episode#11249 Reward:-9.40507698059082
Episode#11250 Reward:-18.910947879463492
Episode#11251 Reward:-9.59175157546997
Episode#11252 Reward:-9.130512237548828
Episode#11253 Reward:-11.084455045172945
Episode#11254 Reward:-6.921819422073895
Episode#11255 Reward:-6.249481198014109
Episode#11256 Reward:-8.728559970855713
Episode#11257 Reward:-9.932564681395888
Episode#11258 Reward:-12.751626133918762
Episode#11259 Reward:-7.568975060246885
Episode#11260 Reward:-7.013022641651332
Episode#11261 Reward:-4.443615534692071
Episode#11262 Reward:-7.187281608581543
Episode#11263 Reward:-7.322281837463379
Episode#11264 Reward:-7.782178864872549
Episode#11265 Reward:-6.527852296829224
Episode#11266 Reward:-8.93157172203064
Episode#11267 Reward:-2.524945016950369
Episode#11268 Reward:-3.4020638465881348
Episode#11269 Reward:-2.5754495200817473
Episode#11270 Reward:-4.439580760430545
Episode#11271 Reward:-2.216770678758621
Episode#11272 Reward:-2.4698307551443577
Episode#11273 Reward:-3.5976366593968123
Episode#11274 Reward:-6.718376646749675
Episode#11275 Reward:-3.349446177482605
Episode#11276 Reward:-4.065990731236525
Episode#11277 Reward:-3.121613722294569
Episode#11278 Reward:-6.9319634437561035
Episode#11279 Reward:-2.5990481078624725
Episode#11280 Reward:-3.842281711054966
Episode#11281 Reward:-5.2398339211940765
Episode#11282 Reward:-4.497419118881226
Episode#11283 Reward:-3.822543620306533
Episode#11284 Reward:-3.231416783295572
Episode#11285 Reward:-4.838965597573804
Episode#11286 Reward:-4.210681282449514
Episode#11287 Reward:-4.508723434992135
Episode#11288 Reward:-7.181049637496471
Episode#11289 Reward:-5.295027977961581
Episode#11290 Reward:-3.7131662368774414
Episode#11291 Reward:-4.636154031853948
Episode#11292 Reward:-3.385657389415428
Episode#11293 Reward:-3.1527241431176662
Episode#11294 Reward:-3.414288873434998
Episode#11295 Reward:-4.078143029473722
Episode#11296 Reward:-3.3709314055740833
Episode#11297 Reward:-9.760156095027924
Episode#11298 Reward:-5.344156742095947
Episode#11299 Reward:-5.545147776603699
Episode#11300 Reward:-5.695236006053165
Episode#11301 Reward:-5.0188446044921875
Episode#11302 Reward:-5.512111260322854
Episode#11303 Reward:-4.667916774749756
Episode#11304 Reward:-5.691179990768433
Episode#11305 Reward:-2.6577574014663696
Episode#11306 Reward:-2.6469103610143065
Episode#11307 Reward:-4.449305914342403
Episode#11308 Reward:-2.6454544831067324
Episode#11309 Reward:-3.429720325395465
Episode#11310 Reward:-5.864896535873413
Episode#11311 Reward:-4.396937429904938
Episode#11312 Reward:-3.9297330452827737
Episode#11313 Reward:-5.233119422569871
Episode#11314 Reward:-4.1493770480155945
Episode#11315 Reward:-6.0219963998533785
Episode#11316 Reward:-5.607037991285324
Episode#11317 Reward:-5.926627159118652
Episode#11318 Reward:-9.870321273803711
Episode#11319 Reward:-3.1278424910560716
Episode#11320 Reward:-2.7135019451379776
Episode#11321 Reward:-2.8074544966220856
Episode#11322 Reward:-2.752761760726571
Episode#11323 Reward:-2.592329263687134
Episode#11324 Reward:-3.7181763974949718
Episode#11325 Reward:-4.203302757508936
Episode#11326 Reward:-4.349673358723521
Episode#11327 Reward:-4.082185329403728
Episode#11328 Reward:-3.265100671444088
Episode#11329 Reward:-6.844190841540694
Episode#11330 Reward:-6.488681137561798
Episode#11331 Reward:-10.62386168766534
Episode#11332 Reward:-3.9189919251948595
Episode#11333 Reward:-2.470245838165283
Episode#11334 Reward:-5.898377617821097
Episode#11335 Reward:-4.508976459503174
Episode#11336 Reward:-7.781248778104782
Episode#11337 Reward:-2.1820297241210938
Episode#11338 Reward:-3.024449437856674
Episode#11339 Reward:-4.773570945020765
Episode#11340 Reward:-3.956890133675188
Episode#11341 Reward:-3.0431852620386053
Episode#11342 Reward:-3.2640615850687027
Episode#11343 Reward:-4.705583095550537
Episode#11344 Reward:-3.9834671020507812
Episode#11345 Reward:-6.419399231672287
Episode#11346 Reward:-5.4752704803831875
Episode#11347 Reward:-4.847631502198055
Episode#11348 Reward:-7.065749824047089
Episode#11349 Reward:-6.242497444152832
Episode#11350 Reward:-3.9429966025054455
Episode#11351 Reward:-5.5133762657642365
Episode#11352 Reward:-3.570481242495589
Episode#11353 Reward:-10.195375919342041
Episode#11354 Reward:-8.340134620666504
Episode#11355 Reward:-7.854570388793945
Episode#11356 Reward:-4.614311933517456
Episode#11357 Reward:-6.912818431854248
Episode#11358 Reward:-7.118884632703157
Episode#11359 Reward:-7.844646453857422
Episode#11360 Reward:-13.067181587219238
Episode#11361 Reward:-10.489220175892115
Episode#11362 Reward:-9.397744596004486
Episode#11363 Reward:-7.6538519859313965
Episode#11364 Reward:-3.1526691988110542
Episode#11365 Reward:-3.372568437916925
Episode#11366 Reward:-3.3411833494901657
Episode#11367 Reward:-7.9139672964811325
Episode#11368 Reward:-6.693710615782038
Episode#11369 Reward:-5.643897138419561
Episode#11370 Reward:-10.804899353533983
Episode#11371 Reward:-2.898804471908079
Episode#11372 Reward:-2.6002426738268696
Episode#11373 Reward:-4.060299092903733
Episode#11374 Reward:-5.1492791175842285
Episode#11375 Reward:-3.7101712226867676
Episode#11376 Reward:-6.499289870262146
Episode#11377 Reward:-5.375218391418457
Episode#11378 Reward:-6.025153320748359
Episode#11379 Reward:-5.126634001731873
Episode#11380 Reward:-6.4616479959804565
Episode#11381 Reward:-7.255467414855957
Episode#11382 Reward:-3.8360823980819987
Episode#11383 Reward:-7.447094440460205
Episode#11384 Reward:-3.9010945591144264
Episode#11385 Reward:-3.07008976303041
Episode#11386 Reward:-9.88305162312463
Episode#11387 Reward:-5.0185781545642385
Episode#11388 Reward:-4.273244789335877
Episode#11389 Reward:-5.549806505907327
Episode#11390 Reward:-4.95549035910517
Episode#11391 Reward:-6.357939064502716
Episode#11392 Reward:-5.833788156509399
Episode#11393 Reward:-4.954464912414551
Episode#11394 Reward:-6.424956798553467
Episode#11395 Reward:-4.609573383408133
Episode#11396 Reward:-2.792973041534424
Episode#11397 Reward:-1.9339284896850586
Episode#11398 Reward:-4.155178498476744
Episode#11399 Reward:-2.568792425096035
step = 11400: loss = 6.784328434150666e-05
Episode#11400 Reward:-2.381294533610344
Episode#11401 Reward:-4.0572049672482535
Episode#11402 Reward:-3.4042092631570995
Episode#11403 Reward:-3.8900520321145677
Episode#11404 Reward:-3.702094554901123
Episode#11405 Reward:-3.213073319690011
Episode#11406 Reward:-8.192811853025887
Episode#11407 Reward:-6.104837417602539
Episode#11408 Reward:-6.185508114518598
Episode#11409 Reward:-2.4522560649466527
Episode#11410 Reward:-3.0714636966586113
Episode#11411 Reward:-2.6987359281629324
Episode#11412 Reward:-4.500110149383545
Episode#11413 Reward:-3.594403028488159
Episode#11414 Reward:-4.932297229766846
Episode#11415 Reward:-4.478110194206238
Episode#11416 Reward:-3.2372981887310743
Episode#11417 Reward:-5.276444417191669
Episode#11418 Reward:-5.470783829689026
Episode#11419 Reward:-4.901764950715005
Episode#11420 Reward:-2.4031912684440613
Episode#11421 Reward:-5.355836557224393
Episode#11422 Reward:-5.452692870410829
Episode#11423 Reward:-8.908594131469727
Episode#11424 Reward:-6.847485393867828
Episode#11425 Reward:-4.135521173477173
Episode#11426 Reward:-6.070638656616211
Episode#11427 Reward:-6.249106101691723
Episode#11428 Reward:-4.471465148031712
Episode#11429 Reward:-3.489336261365679
Episode#11430 Reward:-3.955751164467074
Episode#11431 Reward:-2.8152851462364197
Episode#11432 Reward:-5.954671641055029
Episode#11433 Reward:-2.8518093640595907
Episode#11434 Reward:-4.345625456987818
Episode#11435 Reward:-2.8707048036158085
Episode#11436 Reward:-5.038812637329102
Episode#11437 Reward:-5.849902751855552
Episode#11438 Reward:-7.759592533111572
Episode#11439 Reward:-5.538618493127558
Episode#11440 Reward:-12.135514259338379
Episode#11441 Reward:-4.53801155090332
Episode#11442 Reward:-4.997167391353287
Episode#11443 Reward:-3.1109615272143856
Episode#11444 Reward:-2.1225465439492837
Episode#11445 Reward:-3.3368116124875087
Episode#11446 Reward:-2.8056364191070315
Episode#11447 Reward:-3.50268173054792
Episode#11448 Reward:-8.641647577285767
Episode#11449 Reward:-2.700951925944537
Episode#11450 Reward:-3.3112996220588684
Episode#11451 Reward:-4.570871248841286
Episode#11452 Reward:-2.9180156337097287
Episode#11453 Reward:-6.809525966644287
Episode#11454 Reward:-4.570474863052368
Episode#11455 Reward:-3.5580352469216905
Episode#11456 Reward:-3.7651652097702026
Episode#11457 Reward:-4.949110984802246
Episode#11458 Reward:-5.969987858858076
Episode#11459 Reward:-5.436761724296957
Episode#11460 Reward:-5.195379734039307
Episode#11461 Reward:-11.102239670231938
Episode#11462 Reward:-8.689221382141113
Episode#11463 Reward:-6.081416611419627
Episode#11464 Reward:-10.843835516157469
Episode#11465 Reward:-3.0950121209025383
Episode#11466 Reward:-3.611987352371216
Episode#11467 Reward:-4.031239032745361
Episode#11468 Reward:-6.877255439758301
Episode#11469 Reward:-6.92725133895874
Episode#11470 Reward:-9.199219604681957
Episode#11471 Reward:-7.593413591384888
Episode#11472 Reward:-7.738611929118633
Episode#11473 Reward:-4.279589354991913
Episode#11474 Reward:-7.757224977016449
Episode#11475 Reward:-8.878827912267298
Episode#11476 Reward:-5.876122057437897
Episode#11477 Reward:-6.749875459097893
Episode#11478 Reward:-8.745015621185303
Episode#11479 Reward:-8.018164194836572
Episode#11480 Reward:-7.404113531112671
Episode#11481 Reward:-3.054782486986369
Episode#11482 Reward:-5.374647499425919
Episode#11483 Reward:-4.794576943473658
Episode#11484 Reward:-4.428550540062133
Episode#11485 Reward:-4.692245006561279
Episode#11486 Reward:-4.311451024041162
Episode#11487 Reward:-6.8295835591852665
Episode#11488 Reward:-8.369737655040808
Episode#11489 Reward:-7.492214273661375
Episode#11490 Reward:-5.427724361419678
Episode#11491 Reward:-4.710464119911194
Episode#11492 Reward:-3.1562446967103597
Episode#11493 Reward:-3.585244297981262
Episode#11494 Reward:-3.9157452140934765
Episode#11495 Reward:-3.1756578061758773
Episode#11496 Reward:-5.154376983642578
Episode#11497 Reward:-6.465430021286011
Episode#11498 Reward:-4.28130613360554
Episode#11499 Reward:-3.621562764594273
step = 11500: Average Return = -3.9929115428803925
Episode#11500 Reward:-3.7967132539488375
Episode#11501 Reward:-3.3014961006119847
Episode#11502 Reward:-3.696516629308462
Episode#11503 Reward:-4.704210337251425
Episode#11504 Reward:-3.3220375776290894
Episode#11505 Reward:-2.4737943038344383
Episode#11506 Reward:-5.213890142738819
Episode#11507 Reward:-6.631130695343018
Episode#11508 Reward:-5.924123764038086
Episode#11509 Reward:-3.5355305671691895
Episode#11510 Reward:-5.993276052176952
Episode#11511 Reward:-2.7333050915040076
Episode#11512 Reward:-4.476910093799233
Episode#11513 Reward:-4.615868525579572
Episode#11514 Reward:-4.305170774459839
Episode#11515 Reward:-6.958428603145876
Episode#11516 Reward:-4.802842140197754
Episode#11517 Reward:-7.752695151488297
Episode#11518 Reward:-2.7970212004729547
Episode#11519 Reward:-4.273702473379672
Episode#11520 Reward:-2.5517808526637964
Episode#11521 Reward:-14.334612399339676
Episode#11522 Reward:-2.935807610512711
Episode#11523 Reward:-4.869968392769806
Episode#11524 Reward:-5.520146131515503
Episode#11525 Reward:-3.77095423231367
Episode#11526 Reward:-4.28007977665402
Episode#11527 Reward:-3.9553586307447404
Episode#11528 Reward:-2.66416385024786
Episode#11529 Reward:-3.1316743046045303
Episode#11530 Reward:-3.6686435581650585
Episode#11531 Reward:-6.0807691648369655
Episode#11532 Reward:-4.078224539756775
Episode#11533 Reward:-3.7896190524916165
Episode#11534 Reward:-5.387189865112305
Episode#11535 Reward:-5.472505867481232
Episode#11536 Reward:-3.0560972690582275
Episode#11537 Reward:-4.908002544027113
Episode#11538 Reward:-3.094075524713844
Episode#11539 Reward:-3.6470966236665845
Episode#11540 Reward:-4.580041289329529
Episode#11541 Reward:-2.0750237554311752
Episode#11542 Reward:-3.9721047710627317
Episode#11543 Reward:-4.41829321460682
Episode#11544 Reward:-3.487684216350317
Episode#11545 Reward:-3.304482917301357
Episode#11546 Reward:-1.8082475393312052
Episode#11547 Reward:-5.903057210496627
Episode#11548 Reward:-5.900555270025507
Episode#11549 Reward:-4.311938285827637
Episode#11550 Reward:-4.520840413868427
Episode#11551 Reward:-3.6665931809693575
Episode#11552 Reward:-3.924798473715782
Episode#11553 Reward:-5.27132773399353
Episode#11554 Reward:-2.952646761837059
Episode#11555 Reward:-2.589984752237797
Episode#11556 Reward:-3.503239307552576
Episode#11557 Reward:-3.2555962055921555
Episode#11558 Reward:-6.167579174041748
Episode#11559 Reward:-5.48450231453171
Episode#11560 Reward:-5.209223880381614
Episode#11561 Reward:-3.8491127490997314
Episode#11562 Reward:-3.329113483428955
Episode#11563 Reward:-3.7053302824497223
Episode#11564 Reward:-5.571338029229082
Episode#11565 Reward:-4.240550355985761
Episode#11566 Reward:-4.1661184430122375
Episode#11567 Reward:-3.478538473136723
Episode#11568 Reward:-2.807653069496155
Episode#11569 Reward:-5.357601345516741
Episode#11570 Reward:-3.1147047095000744
Episode#11571 Reward:-5.812383770942688
Episode#11572 Reward:-7.982277855422581
Episode#11573 Reward:-3.705232974141836
Episode#11574 Reward:-6.508129904046655
Episode#11575 Reward:-5.458800401422195
Episode#11576 Reward:-5.627292596373593
Episode#11577 Reward:-6.53570631146431
Episode#11578 Reward:-5.702755451202393
Episode#11579 Reward:-4.8140242993831635
Episode#11580 Reward:-3.2709970995783806
Episode#11581 Reward:-3.5359996667830274
Episode#11582 Reward:-3.7171013224869967
Episode#11583 Reward:-3.6788688395172358
Episode#11584 Reward:-3.9767142571508884
Episode#11585 Reward:-2.9630377627327107
Episode#11586 Reward:-3.190673053264618
Episode#11587 Reward:-4.462000131607056
Episode#11588 Reward:-3.401607036590576
Episode#11589 Reward:-4.574633484706283
Episode#11590 Reward:-5.179423809051514
Episode#11591 Reward:-4.910574454814196
Episode#11592 Reward:-6.703364372253418
Episode#11593 Reward:-5.195402383804321
Episode#11594 Reward:-8.248818278312683
Episode#11595 Reward:-5.043146848678589
Episode#11596 Reward:-6.703507423400879
Episode#11597 Reward:-5.591172695159912
Episode#11598 Reward:-2.468309165444225
Episode#11599 Reward:-5.158480525948107
step = 11600: loss = 9.920921002048999e-05
Episode#11600 Reward:-5.092577770352364
Episode#11601 Reward:-4.844794025062583
Episode#11602 Reward:-8.093679655110464
Episode#11603 Reward:-3.0580696146935225
Episode#11604 Reward:-4.3419623374938965
Episode#11605 Reward:-3.361519378144294
Episode#11606 Reward:-2.478959892760031
Episode#11607 Reward:-3.7732711229473352
Episode#11608 Reward:-4.66271098703146
Episode#11609 Reward:-3.002854874212062
Episode#11610 Reward:-3.352340809069574
Episode#11611 Reward:-5.143571641296148
Episode#11612 Reward:-3.9447804763913155
Episode#11613 Reward:-3.485150307416916
Episode#11614 Reward:-4.597067654132843
Episode#11615 Reward:-3.6801627296954393
Episode#11616 Reward:-3.0348797738552094
Episode#11617 Reward:-4.433167338022031
Episode#11618 Reward:-3.220589766278863
Episode#11619 Reward:-5.6168182492256165
Episode#11620 Reward:-4.584044456481934
Episode#11621 Reward:-3.962136387825012
Episode#11622 Reward:-5.872518006712198
Episode#11623 Reward:-3.2849931716918945
Episode#11624 Reward:-7.163393437862396
Episode#11625 Reward:-5.945440053939819
Episode#11626 Reward:-13.422881391481496
Episode#11627 Reward:-4.132072448730469
Episode#11628 Reward:-5.758692741394043
Episode#11629 Reward:-7.308865070343018
Episode#11630 Reward:-4.288299627718516
Episode#11631 Reward:-4.302066922187805
Episode#11632 Reward:-3.7006127275526524
Episode#11633 Reward:-6.165586322546005
Episode#11634 Reward:-5.318047046661377
Episode#11635 Reward:-6.2732555866241455
Episode#11636 Reward:-4.337932825088501
Episode#11637 Reward:-2.3362175673246384
Episode#11638 Reward:-2.9050104768539313
Episode#11639 Reward:-3.480667233467102
Episode#11640 Reward:-2.62527887815304
Episode#11641 Reward:-7.382585436105728
Episode#11642 Reward:-5.67473764764145
Episode#11643 Reward:-4.283441722393036
Episode#11644 Reward:-2.945111283683218
Episode#11645 Reward:-6.4176097344607115
Episode#11646 Reward:-2.3954446623683907
Episode#11647 Reward:-3.434301965869963
Episode#11648 Reward:-4.9457658268511295
Episode#11649 Reward:-5.554478645324707
Episode#11650 Reward:-5.179264321923256
Episode#11651 Reward:-3.0634181502391584
Episode#11652 Reward:-2.603417680133134
Episode#11653 Reward:-3.5524152986472473
Episode#11654 Reward:-3.129421830177307
Episode#11655 Reward:-6.11500883102417
Episode#11656 Reward:-3.192138150683604
Episode#11657 Reward:-4.418227584974375
Episode#11658 Reward:-5.021803729003295
Episode#11659 Reward:-8.24002534430474
Episode#11660 Reward:-8.912215776741505
Episode#11661 Reward:-5.838715701771434
Episode#11662 Reward:-3.0103344830158676
Episode#11663 Reward:-2.98658277397044
Episode#11664 Reward:-3.9801635093754157
Episode#11665 Reward:-2.2885216090944596
Episode#11666 Reward:-3.9635844230651855
Episode#11667 Reward:-5.341158390045166
Episode#11668 Reward:-6.051409003324807
Episode#11669 Reward:-7.197284311056137
Episode#11670 Reward:-5.893188953399658
Episode#11671 Reward:-5.613674283027649
Episode#11672 Reward:-3.917984127998352
Episode#11673 Reward:-4.446488380432129
Episode#11674 Reward:-3.420924425125122
Episode#11675 Reward:-3.3223610441200435
Episode#11676 Reward:-4.936150712892413
Episode#11677 Reward:-5.093303814530373
Episode#11678 Reward:-5.283285829355009
Episode#11679 Reward:-3.609005704463925
Episode#11680 Reward:-6.458722608105745
Episode#11681 Reward:-7.524093762040138
Episode#11682 Reward:-6.647462362423539
Episode#11683 Reward:-7.535090892575681
Episode#11684 Reward:-3.85755008389242
Episode#11685 Reward:-2.596185480171698
Episode#11686 Reward:-4.602370445034467
Episode#11687 Reward:-4.0659227799624205
Episode#11688 Reward:-5.08756148815155
Episode#11689 Reward:-3.1955040057655424
Episode#11690 Reward:-4.3455905392766
Episode#11691 Reward:-3.4331635520793498
Episode#11692 Reward:-3.7774641029536724
Episode#11693 Reward:-2.292668489739299
Episode#11694 Reward:-2.8725706883706152
